x,eval,fitness
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[16, 10, 4, 1, 7, 2, 14, 13, 5, 6, 11, 15, 0, 12, 3, 8]",2696,0.0016366344249684947
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
"[0, 3, 6, 11, 8, 7, 14, 2, 16, 13, 4, 10, 9, 1, 5, 12]",2653,0.001760532384993222
